date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:45:38	57751/57751	---M--	200	added ('OK')	image/jpeg	etag:%2249e56d75d61bdb1:0%22	https://www.edwiseinternational.com/img/country-imgs/IRE.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/country-imgs/IRE.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:38	57108/57108	---M--	200	added ('OK')	text/html	etag:%224ce3be1d831db1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-france.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-france.html	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:38	100602/100602	---M--	200	added ('OK')	image/jpeg	etag:%22e64bd574d61bdb1:0%22	https://www.edwiseinternational.com/img/country-imgs/France.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/country-imgs/France.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:38	59712/59712	---M--	200	added ('OK')	text/html	etag:%2225ad292a11bdb1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-germany.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-germany.html	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:39	146390/146390	---M--	200	added ('OK')	image/jpeg	etag:%2241fbe574d61bdb1:0%22	https://www.edwiseinternational.com/img/country-imgs/Germany.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/country-imgs/Germany.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:39	49388/49388	---M--	200	added ('OK')	text/html	etag:%22815fc7fff29db1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-switzerland.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-switzerland.html	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:40	65248/65248	---M--	200	added ('OK')	image/jpeg	etag:%2262c04775d61bdb1:0%22	https://www.edwiseinternational.com/img/country-imgs/Swiss.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/country-imgs/Swiss.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:40	49047/49047	---M--	200	added ('OK')	text/html	etag:%2218113c6bc41fdb1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-dubai.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-dubai.html	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:41	125325/125325	---M--	200	added ('OK')	image/jpeg	etag:%2209cc430fb96da1:0%22	https://www.edwiseinternational.com/img/country-imgs/8.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/country-imgs/8.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:41	50448/50448	---M--	200	added ('OK')	text/html	etag:%2219741f6bc41fdb1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-spain.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-spain.html	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:41	182909/182909	---M--	200	added ('OK')	image/jpeg	etag:%22c499b575d61bdb1:0%22	https://www.edwiseinternational.com/img/country-imgs/Spain.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/country-imgs/Spain.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:42	60815/60815	---M--	200	added ('OK')	text/html	etag:%2294c3ef6ac41fdb1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-malaysia.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-malaysia.html	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:42	191668/191668	---M--	200	added ('OK')	image/jpeg	etag:%225f133775d61bdb1:0%22	https://www.edwiseinternational.com/img/country-imgs/Malaysia.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/country-imgs/Malaysia.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:42	42864/42864	---M--	200	added ('OK')	text/html	etag:%226638436bc41fdb1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-mauritius.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-mauritius.html	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:43	213610/213610	---M--	200	added ('OK')	image/jpeg	etag:%22b8357c75d61bdb1:0%22	https://www.edwiseinternational.com/img/country-imgs/Mauritius.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/country-imgs/Mauritius.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:43	47761/47761	---M--	200	added ('OK')	text/html	etag:%22d237626bc41fdb1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-italy.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-italy.html	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:44	153360/153360	---M--	200	added ('OK')	image/jpeg	etag:%2216bf2875d61bdb1:0%22	https://www.edwiseinternational.com/img/country-imgs/Italy.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/country-imgs/Italy.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:44	52683/52683	---M--	200	added ('OK')	text/html	etag:%22a5111d6bc41fdb1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-netherland.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-netherland.html	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:44	189503/189503	---M--	200	added ('OK')	image/jpeg	etag:%222c6f7775d61bdb1:0%22	https://www.edwiseinternational.com/img/country-imgs/Netherlands.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/country-imgs/Netherlands.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:45	33940/33940	---M--	200	added ('OK')	text/html	etag:%22d685bf9aa11bdb1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-india.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-india.html	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:45	126573/126573	---M--	200	added ('OK')	image/jpeg	etag:%2225c0ea74d61bdb1:0%22	https://www.edwiseinternational.com/img/country-imgs/India.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/country-imgs/India.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:45	51253/51253	---M--	200	added ('OK')	image/jpeg	etag:%22307a6d8387c4da1:0%22	https://www.edwiseinternational.com/img/student-img-1.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/student-img-1.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:46	29168/29168	---M--	200	added ('OK')	image/jpeg	etag:%22609e137587c4da1:0%22	https://www.edwiseinternational.com/img/student-img-2.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/student-img-2.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:46	38265/38265	---M--	200	added ('OK')	image/jpeg	etag:%228076cd7c87c4da1:0%22	https://www.edwiseinternational.com/img/student-img-3.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/student-img-3.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:46	245316/245316	---M--	200	added ('OK')	image/jpeg	etag:%220649e6aa994da1:0%22	https://www.edwiseinternational.com/img/team-reach-img.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/team-reach-img.jpg	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:47	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	C:/My%20Web%20Sites/amarjeet_btpl/code.jquery.com/jquery-3.6.0.min.js	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:47	125/125	---MCZ	403	error ('Forbidden')	text/plain	date:Tue,%2019%20Nov%202024%2008:15:47%20GMT	https://cdnjs.cloudflare.com/ajax/libs/magnific-popup.../js/1.1.0/jquery.magnific-popup.min.js?ver=1.1	C:/My%20Web%20Sites/amarjeet_btpl/cdnjs.cloudflare.com/ajax/libs/magnific-popup/js/1.1.0/jquery.magnific-popup.min.b34963.delayed	(from https://www.edwiseinternational.com/study-abroad/study-abroad.html)
13:45:47	357/357	---M--	200	added ('OK')	text/css	etag:%2289c5323e1d8da1:0%22	https://www.edwiseinternational.com/css/paging.css	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/css/paging.css	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:48	295318/295318	---M--	200	added ('OK')	image/png	etag:%2201bcfab85bcda1:0%22	https://www.edwiseinternational.com/img/univ-page-flow-bnr-img.png	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-page-flow-bnr-img.png	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:48	21713/21713	---M--	200	added ('OK')	image/jpeg	etag:%222745f5c3617db1:0%22	https://www.edwiseinternational.com/img/uni-logo/UK/Abertay-University-logo.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo/UK/Abertay-University-logo.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:48	3636/3636	---M--	200	added ('OK')	image/jpeg	etag:%22f2fb27962e5da1:0%22	https://www.edwiseinternational.com/img/uni-logo/UK/Aberystwyth-University-logo.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo/UK/Aberystwyth-University-logo.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:49	3837/3837	---M--	200	added ('OK')	image/jpeg	etag:%22d278fdd62e5da1:0%22	https://www.edwiseinternational.com/img/uni-logo/UK/Amity-University-London-logo.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo/UK/Amity-University-London-logo.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:49	2491/2491	---M--	200	added ('OK')	image/jpeg	etag:%22225a1e371e9da1:0%22	https://www.edwiseinternational.com/img/uni-logo/UK/Arts-University-Bournemouth-Logo.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo/UK/Arts-University-Bournemouth-Logo.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:49	22393/22393	---M--	200	added ('OK')	image/jpeg	etag:%228b3d38ce1fdb1:0%22	https://www.edwiseinternational.com/img/uni-logo/UK/Arden-University.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo/UK/Arden-University.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:50	21882/21882	---M--	200	added ('OK')	image/jpeg	etag:%22b9c32e6617db1:0%22	https://www.edwiseinternational.com/img/uni-logo/UK/aston-logo.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo/UK/aston-logo.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:50	8088/8088	---M--	200	added ('OK')	image/jpeg	etag:%226245ae1462e5da1:0%22	https://www.edwiseinternational.com/img/uni-logo/UK/Bangor-University-logo.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo/UK/Bangor-University-logo.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:50	5015/5015	---M--	200	added ('OK')	image/jpeg	etag:%2252523a1862e5da1:0%22	https://www.edwiseinternational.com/img/uni-logo/UK/Bath-Spa-University-logo.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo/UK/Bath-Spa-University-logo.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:51	17857/17857	---M--	200	added ('OK')	image/jpeg	etag:%22c2572b1b62e5da1:0%22	https://www.edwiseinternational.com/img/uni-logo/UK/BIMM-Logo.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo/UK/BIMM-Logo.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:51	3383/3383	---M--	200	added ('OK')	image/jpeg	etag:%22922eb91d62e5da1:0%22	https://www.edwiseinternational.com/img/uni-logo/UK/Bournemouth-University-logo.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo/UK/Bournemouth-University-logo.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:51	133046/133046	---M--	200	added ('OK')	image/jpeg	etag:%228866d1d71ac6da1:0%22	https://www.edwiseinternational.com/img/story-vdo-img5.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/story-vdo-img5.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:51	12490/12490	---M--	200	added ('OK')	image/png	etag:%2248bff019c6da1:0%22	https://www.edwiseinternational.com/img/prof-pic-5.png	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/prof-pic-5.png	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:52	24672/24672	---M--	200	added ('OK')	image/jpeg	etag:%22582b5d6c29c6da1:0%22	https://www.edwiseinternational.com/img/story-vdo-img8.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/story-vdo-img8.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:52	11136/11136	---M--	200	added ('OK')	image/png	etag:%22c8d243529c6da1:0%22	https://www.edwiseinternational.com/img/prof-pic-8%20.png	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/prof-pic-8%20.png	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:52	11631/11631	---M--	200	added ('OK')	image/png	etag:%22a149ef3f1c6da1:0%22	https://www.edwiseinternational.com/img/prof-pic-14.png	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/prof-pic-14.png	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:53	175879/175879	---M--	200	added ('OK')	image/jpeg	etag:%22c1a9bf5dc4c6da1:0%22	https://www.edwiseinternational.com/img/story-vdo-img12.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/story-vdo-img12.jpg	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:53	12842/12842	---M--	200	added ('OK')	image/png	etag:%22818b2335c4c6da1:0%22	https://www.edwiseinternational.com/img/prof-pic-12.png	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/prof-pic-12.png	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:54	52567/52567	---M--	200	added ('OK')	application/javascript	etag:%22eb53887da918db1:0%22	https://www.edwiseinternational.com/js/universities.js	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/js/universities.js	(from https://www.edwiseinternational.com/partnered-universities.aspx)
13:45:54	4910/4910	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Nov%202024%2008:15:53%20GMT	https://www.edwiseinternational.com/blogs/favicon.png	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/favicon.c8.delayed	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:54	21024/21024	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2008:15:54%20GMT	https://www.edwiseinternational.com/blogs/blogs.aspx	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/blogs.html	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:55	487508/487508	---M--	200	added ('OK')	image/jpeg	etag:%2281982a7c77cbda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-dtl-bnr-img-3.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-dtl-bnr-img-3.jpg	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:55	64354/64354	---M--	200	added ('OK')	image/jpeg	etag:%22c0e14d72a5cbda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-dtl-img-sml-13.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-dtl-img-sml-13.jpg	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:55	691/691	---M--	200	added ('OK')	image/svg+xml	etag:%220553fcb909cda1:0%22	https://www.edwiseinternational.com/img/linkedin.svg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/linkedin.svg	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:55	805/805	---M--	200	added ('OK')	image/svg+xml	etag:%220553fcb909cda1:0%22	https://www.edwiseinternational.com/img/facebook.svg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/facebook.svg	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:56	1138/1138	---M--	200	added ('OK')	image/svg+xml	etag:%220553fcb909cda1:0%22	https://www.edwiseinternational.com/img/twt.svg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/twt.svg	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:56	80941/80941	---M--	200	added ('OK')	image/jpeg	etag:%228885b0c174d3da1:0%22	https://www.edwiseinternational.com/blogs/img/blog-image-4.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-image-4.jpg	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:56	23208/23208	---M--	200	added ('OK')	text/html	etag:%22a4273a819f32db1:0%22	https://www.edwiseinternational.com/blogs/pursuing-dual-degrees-in-uk.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/pursuing-dual-degrees-in-uk.html	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:57	23327/23327	---M--	200	added ('OK')	image/jpeg	etag:%229c872927a5e1da1:0%22	https://www.edwiseinternational.com/blogs/img/blog-img-18.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-img-18.jpg	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:57	24561/24561	---M--	200	added ('OK')	text/html	etag:%224478becbae23db1:0%22	https://www.edwiseinternational.com/blogs/Top-10-universities-in-UK-for-Hospitality-Jan-2020.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/Top-10-universities-in-UK-for-Hospitality-Jan-2020.html	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:57	31274/31274	---M--	200	added ('OK')	image/jpeg	etag:%222c4289bade1da1:0%22	https://www.edwiseinternational.com/blogs/img/blog-img-25.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-img-25.jpg	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:58	18555/18555	---M--	200	added ('OK')	text/html	etag:%22335287809f32db1:0%22	https://www.edwiseinternational.com/blogs/leading-universities-in-uk-for-finance.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/leading-universities-in-uk-for-finance.html	(from https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html)
13:45:58	177909/177909	---M--	200	added ('OK')	image/jpeg	etag:%2284377a9c96cbda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-dtl-bnr-img-18.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-dtl-bnr-img-18.jpg	(from https://www.edwiseinternational.com/blogs/Study-engineering-abroad-in-UK-with-edwise.html)
13:45:59	98634/98634	---M--	200	added ('OK')	image/jpeg	etag:%226048b37a9cbda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-dtl-img-sml-17.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-dtl-img-sml-17.jpg	(from https://www.edwiseinternational.com/blogs/Study-engineering-abroad-in-UK-with-edwise.html)
13:45:59	323234/323234	---M--	200	added ('OK')	image/jpeg	etag:%22b908ab578cbda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-dtl-bnr-img-8.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-dtl-bnr-img-8.jpg	(from https://www.edwiseinternational.com/blogs/reasons-to-study-cybersecurity-and-data-science-in-the-uk.html)
13:45:59	78333/78333	---M--	200	added ('OK')	image/jpeg	etag:%22c0bb5816a4cbda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-dtl-img-sml-12.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-dtl-img-sml-12.jpg	(from https://www.edwiseinternational.com/blogs/reasons-to-study-cybersecurity-and-data-science-in-the-uk.html)
13:46:00	327714/327714	---M--	200	added ('OK')	image/jpeg	etag:%22edbe5f987acbda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-dtl-bnr-img-13.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-dtl-bnr-img-13.jpg	(from https://www.edwiseinternational.com/blogs/reasons-to-study-law-in-the-uk.html)
13:46:00	243/243	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2008:15:59%20GMT	https://www.edwiseinternational.com/study-abroad/study-in-UK/UK.aspx	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-UK/UK.html	(from https://www.edwiseinternational.com/blogs/reasons-to-study-law-in-the-uk.html)
13:46:00	54175/54175	---M--	200	added ('OK')	image/jpeg	etag:%2270a45be2a5cbda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-dtl-img-sml-14.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-dtl-img-sml-14.jpg	(from https://www.edwiseinternational.com/blogs/reasons-to-study-law-in-the-uk.html)
13:46:01	74690/74690	---M--	200	added ('OK')	image/jpeg	etag:%227b174f8f4e16db1:0%22	https://www.edwiseinternational.com/blogs/img/blog-dtl-bnr-img-171.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-dtl-bnr-img-171.jpg	(from https://www.edwiseinternational.com/blogs/All-About-Pursuing-MBA-in-Finance%20-in-the-UK.html)
13:46:01	53875/53875	---M--	200	added ('OK')	image/jpeg	etag:%22cbd19b64e16db1:0%22	https://www.edwiseinternational.com/blogs/img/blog-dtl-img-sml-171.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-dtl-img-sml-171.jpg	(from https://www.edwiseinternational.com/blogs/All-About-Pursuing-MBA-in-Finance%20-in-the-UK.html)
13:46:01	109630/109630	---M--	200	added ('OK')	image/jpeg	etag:%2205e5740829cda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-img-4.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-img-4.jpg	(from https://www.edwiseinternational.com/blogs/All-About-Pursuing-MBA-in-Finance%20-in-the-UK.html)
13:46:01	135153/135153	---M--	200	added ('OK')	image/jpeg	etag:%2205e5740829cda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-img-6.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-img-6.jpg	(from https://www.edwiseinternational.com/blogs/All-About-Pursuing-MBA-in-Finance%20-in-the-UK.html)
13:46:02	122349/122349	---M--	200	added ('OK')	image/jpeg	etag:%2205e5740829cda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-img-7.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-img-7.jpg	(from https://www.edwiseinternational.com/blogs/All-About-Pursuing-MBA-in-Finance%20-in-the-UK.html)
13:46:02	114740/114740	---M--	200	added ('OK')	image/jpeg	etag:%2299efeccd92cbda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-dtl-bnr-img-16.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-dtl-bnr-img-16.jpg	(from https://www.edwiseinternational.com/blogs/study-the-world-of-architecture-in-the-uk.html)
13:46:03	71102/71102	---M--	200	added ('OK')	image/jpeg	etag:%22a0244e2accbda1:0%22	https://www.edwiseinternational.com/blogs/img/blog-dtl-img-sml-19.jpg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/img/blog-dtl-img-sml-19.jpg	(from https://www.edwiseinternational.com/blogs/study-the-world-of-architecture-in-the-uk.html)
13:46:03	37314/37314	---M--	200	added ('OK')	image/webp	etag:%22e741fb39729db1:0%22	https://www.edwiseinternational.com/img/study-abrd-uk.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/study-abrd-uk.webp	(from https://www.edwiseinternational.com/study-abroad/study-in-uk.html)
13:46:03	3120358/3120358	---M--	200	added ('OK')	application/pdf	etag:%22f6c698df7e6da1:0%22	https://www.edwiseinternational.com/brochure/UK.pdf	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/brochure/UK.pdf	(from https://www.edwiseinternational.com/study-abroad/study-in-uk.html)
13:46:03	1220/1220	---M--	200	added ('OK')	image/webp	etag:%221cca6431729db1:0%22	https://www.edwiseinternational.com/img/uni-logo-uk/university-of-cambridge-uk.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo-uk/university-of-cambridge-uk.webp	(from https://www.edwiseinternational.com/study-abroad/study-in-uk.html)
13:46:04	709/709	---M--	200	added ('OK')	image/svg+xml	etag:%2206f3af2aa5da1:0%22	https://www.edwiseinternational.com/img/ranking-icon.svg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/ranking-icon.svg	(from https://www.edwiseinternational.com/study-abroad/study-in-uk.html)
13:46:04	1172/1172	---M--	200	added ('OK')	image/webp	etag:%2232908831729db1:0%22	https://www.edwiseinternational.com/img/uni-logo-uk/university-of-oxford-uk.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo-uk/university-of-oxford-uk.webp	(from https://www.edwiseinternational.com/study-abroad/study-in-uk.html)
13:46:04	846/846	---M--	200	added ('OK')	image/webp	etag:%22c5a43e31729db1:0%22	https://www.edwiseinternational.com/img/uni-logo-uk/imperial-college-london-uk.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/uni-logo-uk/imperial-college-london-uk.webp	(from https://www.edwiseinternational.com/study-abroad/study-in-uk.html)
